"","15018","Conversations with God","Conversations With God: An Uncommon Dialogue, Book 3","Neale Donald Walsch","1996","Spirituality","Nonfiction","Religion","4.19","17753","2022/04/06"
"","15019","Conversations with God","Conversations With God: An Uncommon Dialogue, Book 2","Neale Donald Walsch","1996","Spirituality","Nonfiction","Religion","4.12","24980","2022/04/06"
"","15020","","How to Start a Conversation and Make Friends: Revised and Updated","Don Gabor","1983","Self Help","Nonfiction","Language","3.61","1131","2022/04/06"
"","15021","","Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers","Robert Scoble","2005","Business","Nonfiction","Social Science","3.73","563","2022/04/06"
"","15022","","The Art of Civilized Conversation: A Guide to Expressing Yourself with Style and Grace","Margaret Shepherd","2005","Nonfiction","Self Help","Language","3.59","576","2022/04/06"
"","15023","","Conversation: A History of a Declining Art","Stephen Miller","2006","History","Nonfiction","Sociology","3.24","123","2022/04/06"
"","15024","","Conversation Pieces: Community and Communication in Modern Art","H. Kester Grant","","Art","Nonfiction","","4.02","127","2022/04/06"
"","15025","Conversations with God","Conversations with God, Book 1 Guidebook: An Uncommon Dialogue","Neale Donald Walsch","1995","Spirituality","Nonfiction","Religion","4.18","34156","2022/04/06"
"","15026","","In Conversation with God","Francisco Fernández-Carvajal","1992","Christianity","Catholic","Religion","4.8","146","2022/04/06"
"","15027","Conversations with God","Conversations With God: An Uncommon Dialogue, Book 3","Neale Donald Walsch","1996","Spirituality","Nonfiction","Religion","4.19","17753","2022/04/06"
"","15028","","The 7 Habits of Highly Effective Families Conversation Cards: Conversation Starters for Highly Effective Family Living","NOT A BOOK","2002","","","","4.25","8","2022/04/06"
"","15029","","10 Conversations You Need to Have with Your Children","Shmuley Boteach","2006","Parenting","Nonfiction","Reference","3.87","318","2022/04/06"
"","15030","","Bono: In Conversation with Michka Assayas","Michka Assayas","2005","Music","Biography","Nonfiction","3.94","2014","2022/04/06"
"","15031","","The Parent Care Conversation: Six Strategies for Dealing with the Emotional and FinancialChallenges of AgingParents","Dan Taylor","","","","","3.82","11","2022/04/06"
"","15032","","Conversations with Louise Erdrich and Michael Dorris","Allan Chavkin","1994","Nonfiction","","","3.96","23","2022/04/06"
"","15033","","Manifestation (English Language Version): Conversations With Archangel Michael","Michael El Nour","","","","","5.0","2","2022/04/06"
"","15034","Conversations With Filmmakers Series","Michael Powell: Interviews","David Lazar","","Culture","Film","Nonfiction","3.83","23","2022/04/06"
"","15035","","Conversations with Michael Landon","Tom Ito","1992","Biography","","","3.91","11","2022/04/06"
"","15036","","Intimations Pursued: The Voice of Practice in the Conversation of Michael Oakeshott","Andrew Sullivan","2007","","","","4.0","1","2022/04/06"
"","15037","","A Conversation With Michael Novak And Richard Schifter: Human Rights And The United Nations:  Held On April 3, 1981.","Michael Novak","","","","","0.0","0","2022/04/06"
"","15038","","Michael Hamburger In Conversation With Peter Dale.","Peter Dale","1998","","","","0.0","0","2022/04/06"
"","15039","","Great Conversations with Michael Enright: Volume 2","Michael Enright","","","","","0.0","0","2022/04/06"
"","15040","","Selections From The Imaginary Conversations Of Walter Savage Landor","Walter Savage Landor","2006","Poetry","","","3.86","7","2022/04/06"
"","15041","","Sleight of Hand: Conversations with Walter Satterthwait","Walter Satterthwait","1993","","","","5.0","1","2022/04/06"
"","15042","","Walter Sickert: A Conversation","Virginia Woolf","1978","","","","3.59","22","2022/04/06"
"","15043","","Selected Imaginary Conversations of Literary Men and Statesmen","Walter Savage Landor","1969","","","","0.0","0","2022/04/06"
"","15044","","Art and Lies","Jeanette Winterson","1994","Fiction","LGBT","Queer","3.86","3974","2022/04/06"
"","15045","Tanglewreck","Tanglewreck","Jeanette Winterson","","Fantasy","Young Adult","Fiction","3.45","2303","2022/04/06"
"","15046","Canongate's The Myths","Weight: The Myth of Atlas and Heracles","Jeanette Winterson","","Fiction","Fantasy","Mythology","3.74","6346","2022/04/06"
"","15047","","The Passion","Jeanette Winterson","1987","Fiction","Historical","Historical Fiction","4.11","20867","2022/04/06"
"","15048","","Art Objects: Essays on Ecstasy and Effrontery","Jeanette Winterson","1995","Nonfiction","Writing","Essays","4.07","2179","2022/04/06"
"","15049","","The World and Other Places: Stories","Jeanette Winterson","1998","LGBT","Queer","Literary Fiction","3.86","2358","2022/04/06"
"","15050","","Sexing the Cherry","Jeanette Winterson","1989","Fiction","Fantasy","Magical Realism","3.83","16277","2022/04/06"
"","15051","","Jeanette Winterson","Susana Onega Jaén","","","","","3.96","28","2022/04/06"
"","15052","","Lighthousekeeping","Jeanette Winterson","","Fiction","LGBT","LGBT","3.86","8375","2022/04/06"
"","15053","Canongate's The Myths","Weight: The Myth of Atlas and Heracles","Jeanette Winterson","2005","Fiction","Fantasy","Mythology","3.74","6346","2022/04/06"
"","15054","","Written on the Body","Jeanette Winterson","1992","Fiction","LGBT","LGBT","4.07","26225","2022/04/06"
"","15055","","Oranges Are Not the Only Fruit","Jeanette Winterson","1985","Fiction","LGBT","LGBT","3.73","67422","2022/04/06"
"","15056","","Gut Symmetries","Jeanette Winterson","","Fiction","LGBT","LGBT","3.8","4588","2022/04/06"
"","15057","","The Novels of Jeanette Winterson","Merja Makinen","2005","","","","3.81","16","2022/04/06"
"","15058","","I'm Telling You Stories: Jeanette Winterson and the Politics of Reading (Postmodern Studies 25)","Helena Grice","","Nonfiction","","","3.82","11","2022/04/06"
"","15059","","Raging Bull: My Story","Jake LaMotta","1970","Sports","Sports","Nonfiction","4.08","427","2022/04/06"
"","15060","","Easy Riders, Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood","Peter Biskind","1998","Culture","Film","Nonfiction","4.13","7520","2022/04/06"
"","15061","","Raging Bull II: Continuing the Story of Jake La Motta","Chris     Anderson","","","","","2.71","7","2022/04/06"
"","15062","","Raging Bull","Jake LaMotta","1970","Sports","Sports","Nonfiction","4.08","427","2022/04/06"
"","15063","","Movie Idols","John Wrathall","","","","","3.25","4","2022/04/06"
"","15064","","Raging Bull","Gorden Tallis","","","","","3.81","16","2022/04/06"
"","15065","","Raging Bull: How to Invest in the Growth Stocks of the 90s","David Alger","1991","","","","0.0","0","2022/04/06"
"","15066","","It's Only a Movie, Ingrid: Encounters on and Off Screen","Alexander Walker","","","","","3.57","7","2022/04/06"
"","15067","","The Ticking","Renée French","2006","Sequential Art","Graphic Novels","Sequential Art","3.72","803","2022/04/06"
"","15068","","Babyfever: For Those Who Hear Their Clock Ticking","Henry Jaglom","1994","","","","1.0","4","2022/04/06"
"","15069","","Ticking Along Free: Stories about Switzerland","Dianne Dicks","2000","","","","3.2","5","2022/04/06"
"","15070","","Retiree Health Care: A Ticking Time Bomb","Madelon Lubin Finkel","","","","","0.0","0","2022/04/06"
"","15071","","Child Ticking: A Memoir","Aleksandra Kasuba","2001","","","","5.0","2","2022/04/06"
"","15072","","Alfred Hitchcock: The Master of Suspense: A Pop-Up Book","Kees Moerbeek","","Culture","Film","Nonfiction","3.93","56","2022/04/06"
"","15073","","Portraits of Murder: 47 Short Stories Chosen by the Master of Suspense","Alfred Hitchcock","1993","Mystery","Anthologies","Fiction","3.84","90","2022/04/06"
"","15074","","Alfred Hitchcock: A Life in Darkness and Light","Patrick McGilligan","2003","Biography","Nonfiction","Culture","4.02","1039","2022/04/06"
"","15075","","The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures","Donald Spoto","1976","Culture","Film","Nonfiction","4.07","550","2022/04/06"
"","15076","","The Alfred Hitchcock Presents Companion","Martin Grams Jr.","","","","","4.59","22","2022/04/06"
"","15077","","Footsteps in the Fog: Alfred Hitchcock's San Francisco","Jeff Kraft","","Media Tie In","","","4.3","69","2022/04/06"
"","15078","","Hitchcock's Notebooks:: An Authorized And Illustrated Look Inside The Creative Mind Of Alfred Hitchcook","Dan Auiler","1999","Culture","Film","Nonfiction","3.92","111","2022/04/06"
"","15079","The Pocket Essentials: Film","Alfred Hitchcock","Paul Duncan","1999","Culture","Film","Nonfiction","3.93","253","2022/04/06"
"","15080","","The Best of Mystery: 63 Short Stories Chosen by the Master of Suspense","Alfred Hitchcock","1980","Mystery","Short Stories","Fiction","4.1","327","2022/04/06"
"","15081","","It's Only a Movie: A Personal Biography of Alfred Hitchcock","Charlotte Chandler","2005","Biography","Nonfiction","Culture","3.76","412","2022/04/06"
"","15082","","The Complete Films Of Alfred Hitchcock","Robert A. Harris","1993","Culture","Film","Media Tie In","4.08","26","2022/04/06"
"","15083","","The Last Days of Alfred Hitchcock: Memoir His Last Collaborator The Final Unproduced Screenplay The Short Night","David Freeman","1984","Culture","Film","Nonfiction","3.56","32","2022/04/06"
"","15084","The Pocket Essentials: Film","Alfred Hitchcock (Pocket Essentials","Paul Duncan","","Culture","Film","Nonfiction","3.93","253","2022/04/06"
"","15085","Alfred Hitchcock and The Three Investigators","The Mystery of the Whispering Mummy","Robert Arthur","1965","Mystery","Fiction","Young Adult","3.84","3625","2022/04/06"
"","15086","Alfred Hitchcock and The Three Investigators","The Mystery of the Shrinking House","William Arden","1972","Mystery","Fiction","Childrens","3.86","1731","2022/04/06"
"","15087","","Alfred Hitchcock and the Making of Psycho","Stephen Rebello","1990","Nonfiction","Culture","Film","3.91","1612","2022/04/06"
"","15088","","","","","","","","","","2022/04/06"
"","15089","","The Girl Who Walked Home Alone: Bette Davis, a Personal Biography","Charlotte Chandler","","Biography","Nonfiction","Culture","3.93","1050","2022/04/06"
"","15090","","Hello, I Must Be Going","Charlotte Chandler","1978","Biography","Humor","Nonfiction","3.81","316","2022/04/06"
"","15091","","The Ultimate Seduction","Charlotte Chandler","","","","","4.25","8","2022/04/06"
"","15092","","","","","","","","","","2022/04/06"
"","15093","","¡Hola y adiós!: Groucho y sus amigos","Charlotte Chandler","1978","Biography","Humor","Nonfiction","3.81","316","2022/04/06"
"","15094","","I, Fellini","Charlotte Chandler","1994","Biography","Culture","Film","4.29","512","2022/04/06"
"","15095","","Ingrid: A Personal Biography of Ingrid Bergman","Charlotte Chandler","2007","Biography","Nonfiction","Biography Memoir","3.81","366","2022/04/06"
"","15096","","Five Quarters of the Orange","Joanne Harris","2001","Fiction","Historical","Historical Fiction","3.86","33945","2022/04/06"
"","15097","","Five Quarters Of The Orange","Joanne Harris","","Fiction","Historical","Historical Fiction","3.86","33945","2022/04/06"
"","15098","","Five Quarters of the Orange","Joanne Harris","2001","Fiction","Historical","Historical Fiction","3.86","33945","2022/04/06"
"","15099","","","","","","","","","","2022/04/06"
"","15100","","Sleep, Pale Sister","Joanne Harris","1994","Fiction","Historical","Historical Fiction","3.29","3873","2022/04/06"
"","15101","","Blackberry Wine","Joanne Harris","1999","Fiction","Magical Realism","Cultural","3.82","14532","2022/04/06"
"","15102","Malbry","Gentlemen and Players","Joanne Harris","2005","Fiction","Mystery","Thriller","3.93","15910","2022/04/06"
"","15103","","My French Kitchen: A Book of 120 Treasured Recipes","Joanne Harris","2002","Food and Drink","Cookbooks","Food and Drink","4.1","564","2022/04/06"
"","15104","","Blackberry Wine","Joanne Harris","1999","Fiction","Magical Realism","Cultural","3.82","14532","2022/04/06"
"","15105","Chocolat","Chocolat","Joanne Harris","1999","Fiction","Romance","Magical Realism","3.96","119605","2022/04/06"
"","15106","","The French Market","Joanne Harris","2005","Food and Drink","Cookbooks","Food and Drink","4.06","184","2022/04/06"
"","15107","Chocolat","Chocolat","Joanne Harris","1999","Fiction","Romance","Magical Realism","3.96","119605","2022/04/06"
"","15108","Malbry","Gentlemen and Players","Joanne Harris","2005","Fiction","Mystery","Thriller","3.93","15910","2022/04/06"
"","15109","","The Joanne Harris Collection","Joanne Harris","2005","Fiction","","","4.11","57","2022/04/06"
"","15110","Chocolat","The Lollipop Shoes","Joanne Harris","","Fiction","Magical Realism","Fantasy","3.85","17741","2022/04/06"
"","15111","","The French Kitchen: A Cookbook","Joanne Harris","2002","Food and Drink","Cookbooks","Food and Drink","4.1","564","2022/04/06"
"","15112","","The French Market: More Recipes from a French Kitchen","Joanne Harris","2005","Food and Drink","Cookbooks","Food and Drink","4.06","184","2022/04/06"
"","15113","Chocolat","Chocolate","Joanne Harris","1999","Fiction","Romance","Magical Realism","3.96","119605","2022/04/06"
"","15114","","Fünf Viertel einer Orange","Joanne Harris","2001","Fiction","Historical","Historical Fiction","3.86","33945","2022/04/06"
"","15115","","Les Cinq Quartiers de l'orange","Joanne Harris","2001","Fiction","Historical","Historical Fiction","3.86","33945","2022/04/06"
"","15116","","Vin de Boheme","Joanne Harris","1999","Fiction","Magical Realism","Cultural","3.82","14532","2022/04/06"
"","15117","Chocolat","Chocolat","Joanne Harris","","Fiction","Romance","Magical Realism","3.96","119605","2022/04/06"
"","15118","","Die blaue Muschel.","Joanne Harris","2002","Fiction","Romance","Contemporary","3.5","8230","2022/04/06"
"","15119","Malbry","Gentlemen & Players","Joanne Harris","2005","Fiction","Mystery","Thriller","3.93","15910","2022/04/06"
"","15120","","Sleep, Pale Sister","Joanne Harris","1994","Fiction","Historical","Historical Fiction","3.29","3873","2022/04/06"
"","15121","","Holy Fools and Mad Hatters","Edward Hays","1993","Religion","","","4.0","24","2022/04/06"
"","15122","","Urodivoi: Holy Fools","Catherine de Hueck Doherty","","","","","4.44","16","2022/04/06"
"","15123","","House of Holy Fools: A Family Portrait in Six Cracked Parts","Amy Biancolli","","","","","4.13","8","2022/04/06"
"","15124","","Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus","Georg Feuerstein","1991","Spirituality","Religion","Psychology","3.71","69","2022/04/06"
"","15125","Oxford Studies in Byzantium","Holy Fools in Byzantium and Beyond","Sergey A. Ivanov","1994","History","Nonfiction","Religion","4.29","14","2022/04/06"
"","15126","","The Street Philosopher and the Holy Fool: A Syrian Journey","Marius Kociejowski","2004","Travel","Nonfiction","History","3.81","31","2022/04/06"
"","15127","","Jesus the Holy Fool","Elizabeth-Anne Stewart","1999","","","","2.8","5","2022/04/06"
"","15128","","Holy fools in Moscow","Yuri Kuper","1974","","","","3.67","3","2022/04/06"
"","15129","","Mirth and Morality of Shakespeare's Holy Fools","Sandra J. Pyle","","","","","0.0","0","2022/04/06"
"","15130","","The Holy Fool: Christian Faith and Theology in J.M.R. Lenz","Timothy F. Pope","","","","","5.0","1","2022/04/06"
"","15131","","Dark Knights And Holy Fools:  Art And Films Of Terry Gilliam","Bob McCabe","1999","Nonfiction","Culture","Film","3.95","106","2022/04/06"
"","15132","","Symeon the Holy Fool: Leontius's Life and the Late Antique City","Derek Krueger","1996","","","","3.17","6","2022/04/06"
"","15133","","Mr. Mojo Risin': Jim Morrison, the Last Holy Fool","David Dalton","1991","Nonfiction","Music","","3.38","37","2022/04/06"
"","15134","","The Holy Fool","Harold Fickett","1983","","","","4.13","8","2022/04/06"
"","15135","","Understanding Russia: The Holy Fool In Russian Culture","Ewa M. Thompson","1987","","","","4.0","2","2022/04/06"
"","15136","","The Adventuress","Audrey Niffenegger","","Sequential Art","Graphic Novels","Fiction","3.35","1143","2022/04/06"
"","15137","","The Time Traveler's Wife","Audrey Niffenegger","2003","Fiction","Romance","Fantasy","3.99","1675100","2022/04/06"
"","15138","","La mujer del viajero en el tiempo","Audrey Niffenegger","2003","Fiction","Romance","Fantasy","3.99","1675100","2022/04/06"
"","15139","","","","","","","","","","2022/04/06"
"","15140","","","","","","","","","","2022/04/06"
"","15141","","","","","","","","","","2022/04/06"
"","15142","","Holy Foolishness: Dostoevsky's Novels and the Poetics of Cultural Critique","Harriet Murav","1992","Nonfiction","","","4.0","2","2022/04/06"
"","15143","Great Ascetics of Russia","The Life and Miracles of Blessed Xenia of St. Petersburg","Holy Trinity Monastery","1973","","","","4.72","18","2022/04/06"
"","15144","","Understanding Russia","Graham R. Thompson","","","","","0.0","0","2022/04/06"
"","15145","","The Sanctification of Don Quixote: From Hidalgo to Priest","Eric J. Ziolkowski","","","","","4.0","1","2022/04/06"
"","15146","","Holy Fools","Joanne Harris","2003","Fiction","Historical","Historical Fiction","3.59","8185","2022/04/06"
"","15147","","The Collected Essays","Ralph Ellison","1995","Writing","Essays","Nonfiction","4.34","270","2022/04/06"
"","15148","","Ralph Ellison: A Biography","Arnold Rampersad","2007","Biography","History","Nonfiction","4.16","209","2022/04/06"
"","15149","","Living with Music: Jazz Writings","Ralph Ellison","2001","Music","Writing","Essays","4.11","212","2022/04/06"
"","15150","","Heroism and the Black Intellectual: Ralph Ellison, Politics, and Afro-American Intellectual Life","Jerry G. Watts","1994","Culture","Cultural Studies","","3.5","6","2022/04/06"
"","15151","","Juneteenth","Ralph Ellison","1999","Fiction","Classics","Cultural","3.63","1672","2022/04/06"
"","15152","","Ralph Ellison: A Biography","Bob Burke","2003","","","","0.0","0","2022/04/06"
"","15153","","United States Authors Series: Ralph Ellison","Mark Busby","1991","","","","5.0","2","2022/04/06"
"","15154","Camel Club","The Collectors","David Baldacci","","Fiction","Mystery","Thriller","4.04","45472","2022/04/06"
"","15155","","The Winner","David Baldacci","1997","Fiction","Thriller","Mystery","4.1","45495","2022/04/06"
"","15156","","The Simple Truth","David Baldacci","1998","Fiction","Thriller","Mystery","4.08","34955","2022/04/06"
"","15157","","Saving Faith","David Baldacci","1997","Fiction","Thriller","Mystery","3.91","23543","2022/04/06"
"","15158","Camel Club","The Camel Club","David Baldacci","2005","Thriller","Fiction","Mystery","4.05","86205","2022/04/06"
"","15159","","Absolute Power","David Baldacci","1995","Fiction","Thriller","Mystery","4.18","99403","2022/04/06"
"","15160","","Total Control","David Baldacci","1996","Thriller","Fiction","Mystery","4.1","39557","2022/04/06"
"","15161","","The Ladies of Grace Adieu and Other Stories","Susanna Clarke","2004","Fantasy","Short Stories","Fiction","3.87","18627","2022/04/06"
"","15162","","Mockingbird: A Portrait of Harper Lee","Charles J. Shields","2006","Biography","Nonfiction","Biography Memoir","3.94","5216","2022/04/06"
"","15163","","","","","","","","","","2022/04/06"
"","15164","","The Story Behind Harper Lee's to Kill a Mockingbird","Bryon Giddens-White","","","","","4.14","44","2022/04/06"
"","15165","","","","","","","","","","2022/04/06"
"","15166","","Harper Lee's To Kill A Mockingbird","Susan O'Leary","","","","","0.0","0","2022/04/06"
"","15167","Zippy","She Got Up Off the Couch: And Other Heroic Acts from Mooreland, Indiana","Haven Kimmel","2005","Autobiography","Memoir","Nonfiction","4.05","9553","2022/04/06"
"","15168","","Orville: A Dog Story","Haven Kimmel","","Childrens","Picture Books","Childrens","4.12","162","2022/04/06"
"","15169","Zippy","Girl Named Zippy: Growing Up Small in Mooreland, Indiana","Haven Kimmel","2001","Autobiography","Memoir","Nonfiction","3.79","35867","2022/04/06"
"","15170","","The Solace Of Leaving Early","Haven Kimmel","2002","Fiction","Literary Fiction","Novels","3.79","3226","2022/04/06"
"","15171","Zippy","A Girl Named Zippy","Haven Kimmel","","Autobiography","Memoir","Nonfiction","3.79","35867","2022/04/06"
"","15172","Zippy","Girl Named Zippy, A: Growing Up Small in Mooreland, Indiana","Haven Kimmel","2001","Autobiography","Memoir","Nonfiction","3.79","35867","2022/04/06"
"","15173","","The Used World","Haven Kimmel","2007","Fiction","Contemporary","Novels","3.64","1528","2022/04/06"
"","15174","","Something Rising","Haven Kimmel","2003","Fiction","Adult Fiction","Literary Fiction","3.62","1411","2022/04/06"
"","15175","","Something Rising","Haven Kimmel","2003","Fiction","Adult Fiction","Literary Fiction","3.62","1411","2022/04/06"
"","15176","","Betsy Karel: Bombay Jadoo","Betsy Karel","2007","","","","2.6","5","2022/04/06"
"","15177","The Chronicles of Master Li and Number Ten Ox","Bridge of Birds","Barry Hughart","1984","Fantasy","Fiction","Historical","4.28","9966","2022/04/06"
"","15178","","52 Great Bridge Tips","David Bird","2004","","","","4.1","10","2022/04/06"
"","15179","","Bridge Over Troubled Waters","David Bird","2002","","","","3.67","3","2022/04/06"
"","15180","","52 Great Bridge Tips in Declarer Play","David Bird","2004","","","","4.1","10","2022/04/06"
"","15181","","Famous Bidding Decisions: Test Your Skills Against the Experts","David Bird","","","","","3.5","4","2022/04/06"
"","15182","","Beaten By The Masters","David Bird","2001","","","","3.25","4","2022/04/06"
"","15183","","Literature as a Way of Knowing (Strategies for Teaching and Learning Professional Library)","Lois Bridges Bird","","","","","3.0","3","2022/04/06"
"","15184","","Becoming a Whole Language School: The Fair Oaks Story","Lois Bridges Bird","1989","","","","0.0","0","2022/04/06"
"","15185","","Magill's Survey of World Literature","Frank N. Magill","1992","","","","4.0","1","2022/04/06"
"","15186","","American Film Guide","Frank N. Magill","","","","","0.0","0","2022/04/06"
"","15187","","Bibliography of Literary Criticism","Frank N. Magill","1979","","","","0.0","0","2022/04/06"
"","15188","","bills open kitchen","Bill Granger","2003","Food and Drink","Cookbooks","Food and Drink","4.02","94","2022/04/06"
"","15189","","Who Killed Albus Dumbledore?: What Really Happened in Harry Potter and the Half-Blood Prince? Six Expert Harry Potter Detectives Examine the Evidenc","John Granger","","Nonfiction","Media Tie In","","4.33","1136","2022/04/06"
"","15190","","Looking for God in Harry Potter","John Granger","2004","Nonfiction","Christian","Religion","4.13","1477","2022/04/06"
"","15191","","Stewart Granger: The Last of the Swashbucklers","Don Shiach","2005","","","","3.33","3","2022/04/06"
"","15192","","Sydney Food","Bill Granger","2000","Food and Drink","Cookbooks","Food and Drink","4.08","120","2022/04/06"
"","15193","Mitchell and Markby","That Way Murder Lies","Ann Granger","2004","Mystery","European Literature","British Literature","3.94","537","2022/04/06"
"","15194","Mitchell and Markby","Shades of Murder","Ann Granger","2000","Mystery","Mystery","Crime","3.92","441","2022/04/06"
"","15195","Maus","The Complete Maus","Art Spiegelman","1980","Sequential Art","Graphic Novels","Sequential Art","4.55","172605","2022/04/06"
"","15196","Maus","Maus I: A Survivor's Tale: My Father Bleeds History","Art Spiegelman","1986","Sequential Art","Graphic Novels","Sequential Art","4.35","283257","2022/04/06"
"","15197","Maus","Maus II: A Survivor's Tale: And Here My Troubles Began","Art Spiegelman","1991","Sequential Art","Graphic Novels","Nonfiction","4.38","132109","2022/04/06"
"","15198","","Massive Change: A Manifesto for the Future of Global Design","Bruce Mau","","Design","Architecture","Nonfiction","4.04","580","2022/04/06"
"","15199","","Life Style","Bruce Mau","2000","Design","Art","Architecture","3.78","110","2022/04/06"
"","15200","Osprey Warrior","Mau-Mau Warrior","Charles Abiodun Alao","","History","","","4.33","9","2022/04/06"
"","15201","","Spectacle","David Rockwell","","Art","Nonfiction","","3.76","49","2022/04/06"
"","15202","","Mau Mau and Kenya: An Analysis of a Peasant Revolt","Wunyabari O. Maloba","1993","History","Cultural","Africa","3.71","31","2022/04/06"
"","15203","","S, M, L, XL","Rem Koolhaas","1995","Architecture","Design","Art","4.25","1703","2022/04/06"
"","15204","Maus","Maus, historia de un sobreviviente: Mi padre sangra historia","Art Spiegelman","1986","Sequential Art","Graphic Novels","Sequential Art","4.35","283259","2022/04/06"
"","15205","Maus","Maus, historia de un sobreviviente: Y aquí comenzaron mis problemas","Art Spiegelman","1991","Sequential Art","Graphic Novels","Nonfiction","4.38","132109","2022/04/06"
"","15206","","24 MAU 1983: A Marine Looks Back at the Peacekeeping Mission to Beirut, Lebanon","Glenn E. Dolphin","2005","","","","0.0","0","2022/04/06"
"","15207","","Mau Mau Memoirs: History, Memory, and Politics","Marshall S. Clough","","","","","3.0","1","2022/04/06"
"","15208","","Inwardness and Theater in the English Renaissance","Katharine Eisaman Maus","","","","","4.29","17","2022/04/06"
"","15209","","Radical Chic & Mau-Mauing the Flak Catchers","Tom Wolfe","1970","Nonfiction","Writing","Essays","3.8","3205","2022/04/06"
"","15210","","Squatters and the Roots of Mau Mau, 1905–1963","Tabitha Kanogo","1987","","","","3.41","22","2022/04/06"
"","15211","Die Danziger Trilogie","Katz und Maus","Günter Grass","1961","Fiction","European Literature","German Literature","3.51","5930","2022/04/06"
"","15212","","Lucky One : Making It Past Polio and Despair","Richard Maus","","","","","3.0","2","2022/04/06"
"","15213","","Mau Mau and Nationhood: Arms, Authority, and Narration","E.S. Atieno Odhiambo","2003","History","","","3.9","10","2022/04/06"
"","15214","","Was Die Maus Alles Kann","Ina Steinmetz","","","","","0.0","0","2022/04/06"
"","15215","","Fighting Two Sides: Kenyan Chiefs and Politicians, 1918-1940","Marshall S. Clough","1990","","","","3.5","2","2022/04/06"
"","15216","Fool's Gold","Sorcery Rising","Jude Fisher","2002","Fantasy","Fiction","Fantasy","3.55","1514","2022/04/06"
"","15217","The Lord of the Rings: Visual Companion","Der Herr der Ringe. Die Gefährten. Das offizielle Begleitbuch. Figuren, Landschaften und Orte Mittelerdes.","Jude Fisher","2001","Fantasy","Fiction","Art","4.64","25701","2022/04/06"
"","15218","The Lord of the Rings: Visual Companion","El señor de los anillos: El retorno del rey","Jude Fisher","","Fantasy","Fiction","Art","4.61","21722","2022/04/06"
"","15219","The Lord of the Rings: Visual Companion","Album de La Pelicula El Señor de Los Anillos","Jude Fisher","2001","Fantasy","Fiction","Art","4.64","25701","2022/04/06"
"","15220","The Lord of the Rings: Visual Companion","El Señor De Los Anillos Las Dos Torres: Album De La Película","Jude Fisher","","Fantasy","Culture","Film","4.51","4641","2022/04/06"
"","15221","The Lord of the Rings: Visual Companion","The Lord of the Rings: The Two Towers: Visual Companion","Jude Fisher","","Fantasy","Culture","Film","4.51","4641","2022/04/06"
"","15222","The Lord of the Rings: Visual Companion","The Lord of the Rings: The Fellowship of the Ring: Visual Companion","Jude Fisher","2001","Fantasy","Fiction","Art","4.64","25701","2022/04/06"
"","15223","Green Star","Under the Green Star","Lin Carter","1972","Fantasy","Science Fiction","Fiction","3.5","269","2022/04/06"
