"","4533","Bridget Jones","Bridget Jones: sobrevivire","Helen Fielding","1999","Womens Fiction","Chick Lit","Fiction","3.6","106604","2022/03/23"
"","4534","","Hummer zum Dinner","Helen Fielding","1994","Fiction","Womens Fiction","Chick Lit","3.03","6502","2022/03/23"
"","4535","Continuum Contemporaries","Helen Fielding's Bridget Jones's Diary: A Reader's Guide","Imelda Whelehan","2002","","","","3.81","21","2022/03/23"
"","4536","","Up from Jericho Tel","E.L. Konigsburg","1986","Fiction","Fantasy","Childrens","3.74","341","2022/03/23"
"","4537","","The Second Mrs. Gioconda","E.L. Konigsburg","1975","Historical","Historical Fiction","Fiction","3.69","2804","2022/03/23"
"","4538","","The View from Saturday","E.L. Konigsburg","1996","Young Adult","Fiction","Childrens","3.75","45127","2022/03/23"
"","4539","","Jennifer, Hecate, Macbeth, William McKinley, and Me, Elizabeth","E.L. Konigsburg","1967","Fiction","Childrens","Childrens","3.78","4414","2022/03/23"
"","4540","","About the B'nai Bagels","E.L. Konigsburg","1969","Fiction","Childrens","Sports","3.57","377","2022/03/23"
"","4541","","T-backs, T-shirts, COAT, and Suit","E.L. Konigsburg","1993","Fiction","Young Adult","Childrens","3.43","454","2022/03/23"
"","4542","","Pages & Stages: The Art Of E.L. Konigsburg","E.L. Konigsburg","","","","","5.0","1","2022/03/23"
"","4543","","Elegant and Easy Foyers, Halls, and Stairs: 100 Trade Secrets for Designing with Style","Dylan Landis","","","","","3.36","11","2022/03/23"
"","4544","","Foyer Pleasure: The Golden Age of Cinema Lobby Card","John Kobal","","","","","4.17","6","2022/03/23"
"","4545","","First Impressions: Fresh Looks for Entryways, Hallways, and Foyers","Anna Kasabian","","","","","3.8","5","2022/03/23"
"","4546","","Foyers and Entryways: For Your Home","Hallie Einhorn","1998","","","","3.0","1","2022/03/23"
"","4547","","La Naissance De L'intime: 3000 Foyers Parisiens Xvi Ie Xvii Ie Siècles","Annik Pardailhé-Galabrun","","","","","3.57","7","2022/03/23"
"","4548","","Christian Living: The Spirituality of the Foyers of Charity","Donal Anthony Foley","2006","","","","0.0","0","2022/03/23"
"","4549","","Les Immigrés Hors La Cité: Le Système D'encadrement Dans Les Foyers (1973 1982)","Mireille Ginesy-Galano","","","","","0.0","0","2022/03/23"
"","4550","","64 Menus Pour Foyers Gastronomiques: 256 Recettes Économiques","Pauline Durand","","","","","0.0","0","2022/03/23"
"","4551","","Robbie Williams: Angels & Demons: The Unauthorised Biography","Paul Scott","2003","Biography","Nonfiction","Music","3.36","70","2022/03/23"
"","4552","","Somebody Someday. Aktualisierte Ausgabe","Robbie Williams","2001","Biography","Autobiography","Nonfiction","3.52","315","2022/03/23"
"","4553","","Robbie Williams. Somebody Someday.","Robbie Williams","2001","Biography","Autobiography","Nonfiction","3.52","315","2022/03/23"
"","4554","","Robbie Williams","Fryderyk Gabowicz","2006","","","","4.0","7","2022/03/23"
"","4555","","Robbie Williams: Escapology","Robbie Williams","2002","","","","4.1","10","2022/03/23"
"","4556","","Robbie Williams: In His Own Words","Michael Heatley","1998","","","","0.0","0","2022/03/23"
"","4557","","Robbie Williams","Julia Holt","","","","","4.8","5","2022/03/23"
"","4558","","Robbie Williams: Facing the Ghosts: The Unauthorized Biography","Paul Scott","2003","Nonfiction","","","3.57","42","2022/03/23"
"","4559","","Tutto su di me","Robbie Williams","2001","Biography","Autobiography","Nonfiction","3.52","315","2022/03/23"
"","4560","","Robbie Williams","Sean Smith","2003","Biography","Nonfiction","","3.42","52","2022/03/23"
"","4561","","Gentlemen Only: A Woman's View of Golf in Augusta, Georgia, and What She Found at the End of Magnolia Lane","Robbie  Williams","","","","","3.0","1","2022/03/23"
"","4562","","","","","","","","","","2022/03/23"
"","4563","","Black Canyon Rock Climbs","Robbie Williams","2001","","","","0.0","0","2022/03/23"
"","4564","Robbie Cutler Diplomatic Mystery","Vintage Murder","William S. Shepard","2002","Mystery","","","3.46","24","2022/03/23"
"","4565","Robbie Cutler Diplomatic Mystery","Murder On The Danube","William S. Shepard","2001","Mystery","","","3.57","7","2022/03/23"
"","4566","","The Forgotten Commissioner: Sir William Mildmay and the Anglo-French Commission of 1750-1755","Enid Robbie","2003","","","","0.0","0","2022/03/23"
"","4567","Robbie Cutler Diplomatic Mystery","Murder In Dordogne","William S. Shepard","","Mystery","","","3.5","10","2022/03/23"
"","4568","What's So Great About...?","Sam Houston","Susan Sales Harkins","2006","","","","4.0","1","2022/03/23"
"","4569","","Macht Und Ohnmacht Der Worte: William Randolph Hearst Und Der Weg Der Usa Zur Weltmacht, 1898 1917","Martin Bethke","2003","","","","0.0","0","2022/03/23"
"","4570","","Russlands Weg Zur Weltmacht","Lothar Rühl","","","","","0.0","0","2022/03/23"
"","4571","","Vom Inselreich Zur Weltmacht: Die Entwicklung Des Englischen Weltreichs Vom Mittelalter Bis Ins 20. Jahrhundert","Claudia Schnurmann","2001","","","","0.0","0","2022/03/23"
"","4572","","Mazarin: Frankreichs Aufstieg Zur Weltmacht","Paul Guth","1972","","","","0.0","0","2022/03/23"
"","4573","","Zur Weltmacht Verdammt: Die Amerikanische Aussenpolitik Von Kennedy Bis Clinton","Christian Hacke","","","","","3.0","2","2022/03/23"
"","4574","","Rüstungspolitik Und Rüstungsdynamik: Fall Usa:  Zur Analyse Der Rüstungsmotive Einer Weltmacht Und Zur Theorie Moderner Rüstungsdynamik","Erwin Müller","","","","","0.0","0","2022/03/23"
"","4575","","Auf Dem Rücken Des Drachen: China Auf Dem Weg Zur Weltmacht","Bernd Ziesemer","","","","","0.0","0","2022/03/23"
"","4576","","Das Tor zur Weltmacht: Die Bedeutung der Sowjetunion für die deutsche Wirtschafts- und Rüstungspolitik zwischen den Weltkriegen","Rolf-Dieter Müller","","","","","0.0","0","2022/03/23"
"","4577","","Century of War","F. William Engdahl","1992","Politics","History","Nonfiction","4.19","383","2022/03/23"
"","4578","","Journey Between Worlds","Sylvia Engdahl","1970","Science Fiction","Young Adult","Fiction","3.63","167","2022/03/23"
"","4579","Elana","The Far Side of Evil","Sylvia Engdahl","1971","Science Fiction","Young Adult","Fiction","3.99","516","2022/03/23"
"","4580","Elana","Enchantress from the Stars","Sylvia Engdahl","1970","Science Fiction","Fantasy","Young Adult","3.96","3666","2022/03/23"
"","4581","","Constitutional Power: Federal and State","David E. Engdahl","","","","","2.0","1","2022/03/23"
"","4582","","Are Chain Stores Ruining America? (At Issue)","Stuart A. Kallen","","","","","0.0","0","2022/03/23"
"","4583","","Everything Is Illuminated","Jonathan Safran Foer","2002","Fiction","Historical","Historical Fiction","3.89","172887","2022/03/23"
"","4584","","Everything Is Illuminated","Jonathan Safran Foer","2002","Fiction","Historical","Historical Fiction","3.89","172887","2022/03/23"
"","4585","","","","","","","","","","2022/03/23"
"","4586","","","","","","","","","","2022/03/23"
"","4587","","","","","","","","","","2022/03/23"
"","4588","","Extremely Loud & Incredibly Close","Jonathan Safran Foer","2005","Fiction","Contemporary","Historical","3.97","401586","2022/03/23"
"","4589","","Joe","Hiroshi Sugimoto","2006","Art","Art","Photography","4.21","52","2022/03/23"
"","4590","","Tout est illuminé","Jonathan Safran Foer","2002","Fiction","Historical","Historical Fiction","3.89","172887","2022/03/23"
"","4591","","Genome: the Autobiography of a Species in 23 Chapters","Matt Ridley","1999","Science","Nonfiction","Science","4.05","24980","2022/03/23"
"","4592","","The Regulatory Genome: Gene Regulatory Networks in Development and Evolution","Eric H. Davidson","","Science","Science","Biology","3.94","18","2022/03/23"
"","4593","","Bioinformatics: Sequence and Genome Analysis","David W. Mount","2001","Science","Biology","Science","3.86","81","2022/03/23"
"","4594","","A Primer of Genome Science","Greg Gibson","2001","Science","Science","Biology","3.54","24","2022/03/23"
"","4595","","The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World","James Shreeve","2003","Science","Nonfiction","Science","3.84","421","2022/03/23"
"","4596","","Darwin in the Genome: Molecular Strategies in Biological Evolution","Lynn Caporale","1999","Science","Biology","Evolution","3.71","7","2022/03/23"
"","4597","","Genetic Entropy & the Mystery of the Genome","John C. Sanford","","Science","Nonfiction","Biology","4.33","208","2022/03/23"
"","4598","","Genomes 3","Terence A. Brown","2006","Science","Biology","Biology","4.2","99","2022/03/23"
"","4599","","Carter Beats the Devil","Glen David Gold","2001","Fiction","Historical","Historical Fiction","4.09","13151","2022/03/23"
"","4600","","Moo, Baa, La La La!","Sandra Boynton","1982","Childrens","Picture Books","Childrens","4.19","34291","2022/03/23"
"","4601","Farmer Brown's Barnyard Tales","Click, Clack, Moo: Cows That Type","Doreen Cronin","1999","Childrens","Picture Books","Childrens","4.26","87922","2022/03/23"
"","4602","Farmer Brown's Barnyard Tales","Dooby Dooby Moo","Doreen Cronin","","Childrens","Picture Books","Childrens","4.1","8090","2022/03/23"
"","4603","","Peek-A-Moo!","Marie Torres Cimarusti","1998","Childrens","Picture Books","Childrens","4.12","1805","2022/03/23"
"","4604","","Millie Moo","Roger Priddy","","Childrens","","","4.11","54","2022/03/23"
"","4605","","Moo","Jane Smiley","1995","Fiction","Humor","Contemporary","3.47","7912","2022/03/23"
"","4606","","Sailor Moo: Cow at Sea","Lisa Wheeler","","Childrens","Picture Books","Childrens","4.12","164","2022/03/23"
"","4607","","Catch-22 (Spark Notes Literature Guide)","SparkNotes","","Reference","","","3.38","8","2022/03/23"
"","4608","","CliffsNotes on Heller's Catch-22","Charles A. Peek","","","","","3.57","46","2022/03/23"
"","4609","Catch-22","Catch-22","Joseph Heller","1961","Classics","Fiction","Historical","3.98","774057","2022/03/23"
"","4610","Catch-22","Catch-22","Joseph Heller","1961","Classics","Fiction","Historical","3.98","774057","2022/03/23"
"","4611","","Coping With Depression: From Catch-22 to Hope","Jon G. Allen","2005","","","","4.4","10","2022/03/23"
"","4612","Monarch Notes","Joseph Heller's Catch-22","Walter James Miller","1988","Fiction","Classics","","3.85","386","2022/03/23"
"","4613","Catch-22","Catch-22","Joseph Heller","1961","Classics","Fiction","Historical","3.98","774062","2022/03/23"
"","4614","","Catch-22: Play (Acting Edition)","Joseph Heller","","","","","3.95","19","2022/03/23"
"","4615","","Pride and Prejudice","Jane Austen","1813","Classics","Fiction","Romance","4.28","3549566","2022/03/23"
"","4616","","The Amazing Adventures Of Captain Bob Bartlett","Susan Chalker Browne","2002","","","","4.0","2","2022/03/23"
"","4617","","Outwitting History: The Amazing Adventures of a Man Who Rescued a Million Yiddish Books","Aaron Lansky","2004","Nonfiction","History","Literature","4.22","1909","2022/03/23"
"","4618","","Tyro","Stewart Cowley","2001","","","","0.0","0","2022/03/23"
"","4619","","Sex Secrets of an American Geisha: How to Attract, Satisfy, and Keep Your Man","Py Kim Conant","2006","Sexuality","Nonfiction","","3.64","53","2022/03/23"
"","4620","","Geisha","Liza Dalby","1983","Nonfiction","Cultural","Japan","4.02","4467","2022/03/23"
"","4621","","Memorias de una geisha","Arthur Golden","1997","Fiction","Historical","Historical Fiction","4.13","1848542","2022/03/23"
"","4622","","Geisha: A Unique World of Tradition, Elegance and Art","John Gallagher","2003","Cultural","Japan","Nonfiction","4.11","173","2022/03/23"
"","4623","New Scientist Last Word","Does Anything Eat Wasps?: And 101 Other Unsettling, Witty Answers to Questions You Never Thought You Wanted to Ask","New Scientist","2005","Nonfiction","Science","Reference","3.53","1464","2022/03/23"
"","4624","","Chronik eines angekündigten Todes","Gabriel García Márquez","1981","Fiction","Classics","Magical Realism","3.97","152933","2022/03/23"
"","4625","","The Complete Short Stories of Ernest Hemingway","Ernest Hemingway","1925","Short Stories","Fiction","Classics","4.29","34592","2022/03/23"
"","4626","","Hemingway & Bailey's Bartending Guide to Great American Writers","Mark Bailey","","Nonfiction","Food and Drink","Food","3.92","159","2022/03/23"
"","4627","","For Whom The Bell Tolls","Ernest Hemingway","1940","Classics","Fiction","Literature","3.97","267718","2022/03/23"
"","4628","","Ernest Hemingway's the Old Man and the Sea (Bloom's Reviews)","Harold Bloom","","Criticism","Literary Criticism","Fiction","3.77","222","2022/03/23"
"","4629","","Hemingway on Hunting","Ernest Hemingway","2001","Nature","Outdoors","Nonfiction","3.87","146","2022/03/23"
"","4630","","To Have and Have Not","Ernest Hemingway","1937","Fiction","Classics","Literature","3.54","28289","2022/03/23"
"","4631","","A Moveable Feast","Ernest Hemingway","1964","Classics","Nonfiction","Autobiography","4.02","132747","2022/03/23"
"","4632","","Hemingway on Fishing","Ernest Hemingway","2000","Nonfiction","Sports","Sports","4.01","346","2022/03/23"
"","4633","","Islands in the Stream","Ernest Hemingway","1970","Fiction","Classics","Literature","3.88","14376","2022/03/23"
"","4634","","That Summer in Paris","Morley Callaghan","1963","Nonfiction","Autobiography","Memoir","3.87","433","2022/03/23"
"","4635","","Modern Lives: A Cultural Re-Reading of the ""Lost Generation""","Marc Dolan","1996","","","","3.0","4","2022/03/23"
"","4636","","","","","","","","","","2022/03/23"
"","4637","Frank Lehmann","Berlin Blues","Sven Regener","2001","Fiction","European Literature","German Literature","3.89","5351","2022/03/23"
"","4638","","Literature's Silent Language: Nonverbal Communication","Stephen R. Portch","","","","","5.0","1","2022/03/23"
"","4639","Erlanger Studien","Der Mythos Der Neuen Welt Im Amerikanischen Europaroman: The Marble Faun, For Whom The Bell Tolls, A Fable","Susanne Opfermann","","","","","0.0","0","2022/03/23"
"","4640","","Eliksir Papy Hemingwaya","Monika Warneńska","","","","","4.0","4","2022/03/23"
"","4641","","The Short Stories","Ernest Hemingway","1984","Fiction","Short Stories","Classics","4.26","7720","2022/03/23"
"","4642","","Hemingway's Cats: An Illustrated Biography","Carlene Fredericka Brennen","","Nonfiction","Biography","Animals","3.85","73","2022/03/23"
"","4643","","Hemingway's Hurricane: The Great Florida Keys Storm of 1935","Phil Scott","2005","History","Nonfiction","Historical","3.65","110","2022/03/23"
"","4644","","A Farewell to Arms","Ernest Hemingway","1929","Classics","Fiction","Historical","3.81","287279","2022/03/23"
"","4645","","The Snows of Kilimanjaro and Other Stories","Ernest Hemingway","1961","Fiction","Classics","Short Stories","3.85","36305","2022/03/23"
"","4646","","The Funky Squad Annual","Santo Cilauro","","","","","4.0","6","2022/03/23"
"","4647","Jetlag Travel Guides","San Sombrero","Santo Cilauro","","Travel","Humor","Fiction","3.94","165","2022/03/23"
"","4648","","Death in the Afternoon","Ernest Hemingway","1932","Classics","Fiction","Cultural","3.69","8167","2022/03/23"
"","4649","","Selected Letters 1917-1961","Ernest Hemingway","1981","Nonfiction","Literature","Language","4.15","371","2022/03/23"
"","4650","","Ernest Hemingway Reads","Ernest Hemingway","1992","","","","3.92","26","2022/03/23"
"","4651","","The Ernest Hemingway Audio Collection","Ernest Hemingway","2001","Classics","Fiction","","4.33","45","2022/03/23"
"","4652","","In Our Time","Ernest Hemingway","1925","Classics","Fiction","Short Stories","3.77","21563","2022/03/23"
"","4653","","Until I Find You","John Irving","2005","Fiction","Contemporary","Literature","3.65","25542","2022/03/23"
"","4654","","The Imaginary Girlfriend","John Irving","1996","Nonfiction","Autobiography","Memoir","3.43","2386","2022/03/23"
"","4655","","A Sound Like Someone Trying Not to Make a Sound","John Irving","","Childrens","Picture Books","Fiction","4.01","789","2022/03/23"
"","4656","","The Fourth Hand","John Irving","2001","Fiction","Contemporary","Literature","3.32","29033","2022/03/23"
"","4657","","The Water-Method Man","John Irving","1972","Fiction","Contemporary","Novels","3.36","12117","2022/03/23"
"","4658","","Setting Free the Bears","John Irving","1968","Fiction","Literature","Contemporary","3.3","10229","2022/03/23"
"","4659","","A Widow for One Year","John Irving","1998","Fiction","Contemporary","Literature","3.77","59629","2022/03/23"
"","4660","","The 158-Pound Marriage","John Irving","1974","Fiction","Novels","Literary Fiction","3.25","13107","2022/03/23"
"","4661","","Trying to Save Piggy Sneed","John Irving","1993","Fiction","Short Stories","Writing","3.37","6754","2022/03/23"
"","4662","","The Short Stories","F. Scott Fitzgerald","1920","Short Stories","Classics","Fiction","4.23","14223","2022/03/23"
"","4663","Greenwood Biographies","F. Scott Fitzgerald: A Biography","Edward J. Rielly","","","","","4.0","9","2022/03/23"
"","4664","","A Life in Letters","F. Scott Fitzgerald","1980","Nonfiction","Biography","Autobiography","4.19","231","2022/03/23"
"","4665","","The Best Early Stories of F. Scott Fitzgerald","F. Scott Fitzgerald","1924","Fiction","Classics","Short Stories","4.11","572","2022/03/23"
"","4666","","On Authorship","F. Scott Fitzgerald","","Language","Writing","","3.5","6","2022/03/23"
"","4667","","This Side of Paradise","F. Scott Fitzgerald","1920","Classics","Fiction","Literature","3.65","66972","2022/03/23"
"","4668","","Some Sort of Epic Grandeur: The Life of F. Scott Fitzgerald","Matthew J. Bruccoli","1981","Biography","Nonfiction","History","4.22","479","2022/03/23"
"","4669","","The St. Paul Stories of F. Scott Fitzgerald","F. Scott Fitzgerald","1931","Fiction","Short Stories","Classics","4.02","112","2022/03/23"
"","4670","","Tender is the Night","F. Scott Fitzgerald","1934","Classics","Fiction","Literature","3.8","123054","2022/03/23"
"","4671","","The Great Gatsby","F. Scott Fitzgerald","1925","Classics","Fiction","Academic","3.93","4385131","2022/03/23"
"","4672","","The Great Gatsby","F. Scott Fitzgerald","1925","Classics","Fiction","Academic","3.93","4385131","2022/03/23"
"","4673","","Critical Studies: The Great Gatsby","Kathleen Parkinson","1985","Classics","Fiction","Criticism","3.91","668","2022/03/23"
"","4674","","The Great Gatsby","F. Scott Fitzgerald","1925","Classics","Fiction","Academic","3.93","4385131","2022/03/23"
"","4675","","The Great Gatsby","F. Scott Fitzgerald","1925","Classics","Fiction","Academic","3.93","4385131","2022/03/23"
"","4676","","Cliffs Notes on Fitzgerald's the Great Gatsby","Kate Maurer","","Academic","Academics","Classics","3.72","117","2022/03/23"
"","4677","","The Great Gatsby","F. Scott Fitzgerald","1925","Classics","Fiction","Academic","3.93","4385131","2022/03/23"
"","4678","","The Great Gatsby (SparkNotes Literature Guide)","SparkNotes","2002","","","","3.7","84","2022/03/23"
"","4679","","The Great Gatsby","F. Scott Fitzgerald","1925","Classics","Fiction","Academic","3.93","4385131","2022/03/23"
"","4680","Kindle County Legal Thriller","Limitations","Scott Turow","","Fiction","Mystery","Thriller","3.37","2487","2022/03/23"
"","4681","Kindle County Legal Thriller","Reversible Errors","Scott Turow","2002","Fiction","Mystery","Thriller","3.82","6040","2022/03/23"
"","4682","Kindle County Legal Thriller","The Laws Of Our Fathers","Scott Turow","1996","Fiction","Mystery","Thriller","3.72","4553","2022/03/23"
"","4683","Kindle County Legal Thriller","Personal Injuries","Scott Turow","1999","Fiction","Mystery","Thriller","3.85","6272","2022/03/23"
"","4684","Kindle County Legal Thriller","Pleading Guilty","Scott Turow","1993","Fiction","Mystery","Thriller","3.71","7517","2022/03/23"
"","4685","","One L: The Turbulent True Story of a First Year at Harvard Law School","Scott Turow","1977","Law","Nonfiction","Autobiography","3.7","7761","2022/03/23"
"","4686","","Ultimate Punishment: A Lawyer's Reflections on Dealing with the Death Penalty","Scott Turow","2003","Nonfiction","Law","Mystery","3.82","670","2022/03/23"
"","4687","","The Cider House Rules","John Irving","1985","Fiction","Classics","Historical","4.14","171269","2022/03/23"
"","4688","","The Cider House Rules","John Irving","1985","Fiction","Classics","Historical","4.14","171269","2022/03/23"
"","4689","","The Cider House Rules, Part 1: Here in St. Cloud's","Peter Parnell","","Plays","","","4.17","36","2022/03/23"
"","4690","","The Cider House Rules, Part 2: In Other Parts of the World","Peter Parnell","","Plays","","","4.15","13","2022/03/23"
"","4691","Cole Family Trilogy","Shaman","Noah Gordon","1992","Historical","Historical Fiction","Fiction","4.15","12266","2022/03/23"
"","4692","Cole Family Trilogy","The Physician","Noah Gordon","1986","Historical","Historical Fiction","Fiction","4.38","44235","2022/03/23"
"","4693","Cole Family Trilogy","Matters of Choice","Noah Gordon","1995","Historical","Historical Fiction","Fiction","3.44","5926","2022/03/23"
"","4694","Cole Family Trilogy","La doctora Cole","Noah Gordon","1995","Historical","Historical Fiction","Fiction","3.44","5926","2022/03/23"
"","4695","","The Rabbi","Noah Gordon","1965","Fiction","Historical","Historical Fiction","3.71","2028","2022/03/23"
"","4696","","The Last Jew","Noah Gordon","1999","Historical","Historical Fiction","Fiction","4.12","8116","2022/03/23"
"","4697","","The Death Committee","Noah Gordon","1969","Fiction","Historical","Historical Fiction","3.47","1402","2022/03/23"
"","4698","","The Frequencies","Noah Eli Gordon","","Poetry","","","4.32","69","2022/03/23"
"","4699","Cole Family Trilogy","El médico","Noah Gordon","1986","Historical","Historical Fiction","Fiction","4.38","44235","2022/03/23"
"","4700","Cole Family Trilogy","Chamán","Noah Gordon","1992","Historical","Historical Fiction","Fiction","4.15","12266","2022/03/23"
"","4701","","A Spot of Bother","Mark Haddon","2006","Fiction","Contemporary","Humor","3.48","34259","2022/03/23"
"","4702","Agent Z","Agent Z And The Penguin From Mars","Mark Haddon","1995","Childrens","","","3.94","64","2022/03/23"
"","4703","","The Talking Horse and the Sad Girl and the Village Under the Sea: Poems","Mark Haddon","","Poetry","Fiction","Audiobook","3.28","579","2022/03/23"
"","4704","","Ocean Star Express","Mark Haddon","2001","","","","3.6","10","2022/03/23"
"","4705","","The Sea of Tranquility","Mark Haddon","1996","Childrens","Picture Books","Space","3.57","181","2022/03/23"
"","4706","","The Sea of Tranquility","Mark Haddon","1996","Childrens","Picture Books","Space","3.57","181","2022/03/23"
"","4707","","El curioso incidente del perro a medianoche","Mark Haddon","2003","Fiction","Mystery","Young Adult","3.89","1329300","2022/03/23"
"","4708","","The Beautiful and Damned","F. Scott Fitzgerald","1922","Classics","Fiction","Literature","3.74","49954","2022/03/23"
"","4709","","The Beautiful and the Damned: The Creation of Identity in Nineteenth-Century Photography","Peter Hamilton","","","","","3.38","8","2022/03/23"
"","4710","","Moscow: The Beautiful and the Damned: Life in Russia in Transition","Nick Holdsworth","2000","","","","3.57","7","2022/03/23"
"","4711","","The Beautiful and Damned","F. Scott Fitzgerald","1922","Classics","Fiction","Literature","3.74","49954","2022/03/23"
"","4712","","The Beautiful and Damned","F. Scott Fitzgerald","1922","Classics","Fiction","Literature","3.74","49954","2022/03/23"
"","4713","","The Ivan Moffat File: Life Among the Beautiful and Damned in London, Paris, New York,and Hollywood","Gavin Lambert","","","","","3.67","6","2022/03/23"
"","4714","","The Damned and the Beautiful: American Youth in the 1920's","Paula S. Fass","1977","History","Nonfiction","Literature","3.76","89","2022/03/23"
"","4715","","The Beautiful and Damned","F. Scott Fitzgerald","1922","Classics","Fiction","Literature","3.74","49954","2022/03/23"
"","4716","","This Side of Paradise","F. Scott Fitzgerald","1920","Classics","Fiction","Literature","3.65","66973","2022/03/23"
